,ID_MDL_Data
3913,122421228
3914,114590487
3915,121017983
3916,112583297
3917,107979040
3918,119639134
3919,121701629
3920,119310465
3921,117267915
3922,107027517
3923,114571592
3924,110407202
3925,117385330
3926,114849816
3927,122379616
3928,118532559
3929,119051888
3930,120616566
3931,118059715
3932,119444950
3933,120165975
3934,119756769
3935,120391496
3936,121968825
3937,109872289
3938,118379172
3939,121705111
3940,116157605
3941,120868356
3942,117784531
3943,117176687
3944,120845909
3945,117071075
3946,118805460
3947,114699515
3948,117099546
3949,121281252
3950,113331035
3951,119595938
3952,122530565
3953,122116223
3954,120745136
3955,120366039
3956,116232066
3957,117440275
3958,119035882
3959,117171209
3960,120882826
3961,115493059
3962,119710610
3963,117314143
3964,115231973
3965,117804513
3966,113997824
3967,114456157
3968,122485972
3969,108749093
3970,115300301
3971,121724359
3972,118012502
3973,115331337
3974,117690533
3975,115511562
3976,114101776
3977,120608844
3978,115147683
3979,117880593
3980,108165657
3981,119185270
3982,115479218
3983,120363146
3984,115677233
3985,119162239
3986,119199313
3987,120277248
3988,116840027
3989,121966659
3990,119325200
3991,114942862
3992,119069091
3993,120043042
3994,121267504
3995,117859159
3996,122008772
3997,116356890
3998,118083003
3999,110398733
4000,117591894
4001,122489269
4002,115549322
4003,119352955
4004,115627270
4005,115671724
4006,114589947
4007,121646111
4008,120002477
4009,114329974
4010,114773822
4011,120252775
4012,121052298
4013,119633770
4014,115871564
4015,117111264
4016,116486552
4017,121721397
4018,118194421
4019,121860715
4020,117204375
4021,120633846
4022,121649822
4023,119621320
4024,114360716
4025,119550096
4026,114731739
4027,115678935
4028,121894153
4029,114288356
4030,114233812
4031,115935517
4032,121497375
4033,116333886
4034,122449800
4035,119652537
4036,121334585
4037,119965919
4038,118234292
4039,120835967
4040,115275389
4041,117042911
4042,119916965
4043,121475116
4044,119507804
4045,115737425
4046,120750229
4047,120446919
4048,121401277
4049,118564612
4050,117012713
4051,120724839
4052,120206110
4053,119285969
4054,114651216
4055,115338594
4056,120480900
4057,119211601
4058,121277220
4059,120903619
4060,121535023
4061,121220783
4062,121659720
4063,118108883
4064,121644332
4065,115298837
4066,116158215
4067,117099723
4068,116021225
4069,111097397
4070,114943575
4071,115606604
4072,117385580
4073,122665374
4074,114757651
4075,119025063
4076,120099532
4077,119626558
4078,115278766
4079,119406095
4080,120433072
4081,121892432
4082,113546761
4083,119092119
4084,121389018
4085,115160894
4086,119502329
4087,110810790
4088,121323229
4089,122796275
4090,118882387
4091,115584842
4092,113736689
4093,113335009
4094,116437338
4095,121238992
4096,120187155
4097,118261964
4098,119532909
4099,122374646
4100,116866702
4101,111925522
4102,120611680
4103,115176020
4104,115234117
4105,117678239
4106,120191190
4107,119565568
4108,122159217
4109,108884491
4110,114755931
4111,114319235
4112,114090665
4113,121886572
4114,111288107
4115,116517923
4116,118062462
4117,121760395
4118,119449956
4119,122182388
4120,115530661
4121,122487240
4122,116970765
4123,117346118
4124,114712376
4125,120371425
4126,119442865
4127,116317333
4128,120987945
4129,122491839
4130,117223820
4131,117395658
4132,119552339
4133,116831716
4134,120782239
4135,117243201
4136,116958179
4137,120037383
4138,115769142
4139,115628044
4140,116570021
4141,119844208
4142,121647236
4143,122242610
4144,111152982
4145,122677318
4146,119935743
4147,118194091
4148,114199539
4149,116622692
4150,114205459
4151,120858479
4152,116562523
4153,113880436
4154,115802365
4155,119217616
4156,116844825
4157,113971196
4158,116556203
4159,121345069
4160,113752332
4161,119051830
4162,113983204
4163,117223020
4164,117838334
4165,119500925
4166,118193889
4167,110765425
4168,115469620
4169,115799420
4170,111277915
4171,119756920
4172,116650592
4173,109796271
4174,117207692
4175,119174390
4176,115717627
4177,117131123
4178,120115632
4179,117945278
4180,114223943
4181,116290902
4182,121075533
4183,119385485
4184,121454804
4185,121892844
4186,111084344
4187,108868653
4188,121903052
4189,119703676
4190,120788541
4191,120076406
4192,120993603
4193,114821558
4194,115511563
4195,114000870
4196,120505327
4197,115945754
4198,113148920
4199,117844950
4200,121035336
4201,120888849
4202,115169297
4203,121195515
4204,114038985
4205,116907575
4206,114079129
4207,119849668
4208,117810894
4209,118380324
4210,121222475
4211,113888608
4212,114723211
4213,119894099
4214,118838742
4215,117554217
4216,115369195
4217,115864471
4218,120373961
4219,110008283
4220,120867166
4221,119631444
4222,120460985
4223,110373238
4224,122363234
4225,115603512
4226,118783458
4227,119595682
4228,121498236
4229,121822474
4230,121826965
4231,108614286
4232,111865833
4233,115459599
4234,121615609
4235,118627978
4236,118618842
4237,116647555
4238,119552066
4239,120415612
4240,119634204
4241,118234006
4242,111162767
4243,114101061
4244,120656260
4245,121758868
4246,116041406
4247,117848354
4248,115962585
4249,118841001
4250,117999678
4251,119006409
4252,117377538
4253,120562164
4254,116151597
4255,118979242
4256,121018169
4257,121704510
4258,115241286
4259,122737236
4260,120109462
4261,115522852
4262,121704941
4263,119023304
4264,118039069
4265,114569252
4266,114751680
4267,119304870
4268,113792972
4269,120399359
4270,119648600
4271,121810240
4272,120396612
4273,118012328
4274,117645418
4275,118164984
4276,122306201
4277,119414442
4278,116332193
4279,117754097
4280,108220044
4281,115396942
4282,115266999
4283,112230549
4284,122471193
4285,114206330
4286,121700683
4287,108911777
4288,115361148
4289,118030702
4290,115490009
4291,121336973
4292,119069757
4293,119075710
4294,119934273
4295,109592693
4296,121343695
4297,114133042
4298,115954816
4299,119214530
4300,120762750
4301,113817246
4302,113478041
4303,121163106
4304,118165872
4305,115616565
4306,119637200
4307,114783761
4308,116593458
4309,120377375
4310,121133356
4311,122438994
4312,120750341
4313,114959056
4314,114208950
4315,117930827
4316,113573217
4317,110373891
4318,115673471
4319,121019285
4320,119938265
4321,121721063
4322,119804932
4323,120870767
4324,117570150
4325,116154536
4326,116649060
4327,114927555
4328,122660958
4329,122378498
4330,114351492
4331,121997506
4332,118681589
4333,117960953
4334,116595039
4335,120043397
4336,115505760
4337,114118675
4338,119051759
4339,122360838
4340,119754812
4341,116236911
4342,115842820
4343,122013358
4344,114842982
4345,118286101
4346,122362313
4347,120747852
4348,109864613
4349,122386560
4350,119902077
4351,120881568
4352,115287172
4353,115728454
4354,114310988
4355,115558778
4356,119627301
4357,119438759
4358,121663180
4359,108191412
4360,116584634
4361,120478040
4362,122514219
4363,120374842
4364,121379457
4365,121205631
4366,115276649
4367,107511980
4368,121798135
4369,121810779
4370,114682076
4371,118749544
4372,119911110
4373,113907625
4374,118509345
4375,114181064
4376,117210422
4377,119130502
4378,114138639
4379,121343265
4380,122045043
4381,114298194
4382,117852614
4383,119324606
4384,117148315
4385,121384350
4386,117892941
4387,118108661
4388,120030593
4389,117899002
4390,117757155
4391,121770389
4392,122290761
4393,115084800
4394,117780050
4395,120378670
4396,118155767
4397,120578046
4398,120376979
4399,111847781
4400,114328436
4401,113918501
4402,114287199
4403,119628604
4404,117126415
4405,120758711
4406,117921600
4407,115019948
4408,115248044
4409,115842051
4410,115762138
4411,120775353
4412,117671115
4413,116493131
4414,121652896
4415,118197512
4416,114077203
4417,105581571
4418,119564305
4419,119223048
4420,121336365
4421,117805804
4422,117285229
4423,113384140
4424,119166485
4425,122053167
4426,119309974
4427,115653791
4428,120107608
4429,122487760
4430,115143773
4431,121175255
4432,120442638
4433,116978274
4434,119037578
4435,116650795
4436,118871686
4437,115272135
4438,116018214
4439,114163634
4440,120576995
4441,121605766
4442,118501293
4443,120423361
4444,119001924
4445,116057060
4446,115234943
4447,120078519
4448,120968734
4449,122102767
4450,119351832
4451,116289489
4452,114139725
4453,115706957
4454,115967256
4455,117590551
4456,122530566
4457,119972617
4458,119374035
4459,116537080
4460,121984205
4461,117664039
4462,114737539
4463,117730625
4464,113846155
4465,121237474
4466,115574686
4467,114960339
4468,121946607
4469,107101014
4470,121379590
4471,114286250
4472,116876702
4473,120007404
4474,117205832
4475,120373320
4476,120414094
4477,121052468
4478,121017597
4479,120398290
4480,120434533
4481,119868393
4482,121342944
4483,119228124
4484,120976946
4485,120097191
4486,119666510
4487,119915729
4488,119185704
4489,119230934
4490,114926054
4491,114674295
4492,116847435
4493,122693563
4494,106946165
4495,118938651
4496,115866026
4497,117353409
4498,119648809
4499,115655264
4500,119151333
4501,120015550
4502,114360526
4503,115186574
4504,113409866
4505,117863496
4506,115715913
4507,119345031
4508,122489153
4509,117162712
4510,119323140
4511,114468167
4512,119068932
4513,119916970
4514,120059513
4515,121086989
4516,114886789
4517,113618195
4518,110444253
4519,115838547
4520,120575805
4521,115658694
4522,120768750
4523,117212538
4524,120225022
4525,119474406
4526,116925473
4527,117824245
4528,120620635
4529,115443520
4530,114940833
4531,121763121
4532,117688617
4533,120180152
4534,116498623
4535,119357112
4536,117011343
4537,116313847
4538,120775975
4539,115632632
4540,120994032
4541,118445934
4542,121019310
4543,114590036
4544,120404552
4545,122193239
4546,115654108
4547,115096600
4548,113832772
4549,121342935
4550,117461755
4551,122637086
4552,122093418
4553,114101175
4554,119146564
4555,117685035
4556,119333905
4557,120043558
4558,115471344
4559,115412533
4560,122327451
4561,118265472
4562,121754399
4563,121424432
4564,122723143
4565,122579372
4566,114263668
4567,115609844
4568,119309764
4569,114100513
4570,121655056
4571,115344486
4572,117256554
4573,121737628
4574,115742286
4575,115603920
4576,115588391
4577,115532838
4578,121885898
4579,121653753
4580,114067691
4581,122465536
4582,118295433
4583,117036189
4584,114603190
4585,120044421
4586,117677223
4587,121001249
4588,116034030
4589,119745163
4590,119105855
4591,110344534
4592,115439050
4593,120561111
4594,116127393
4595,116488126
4596,114281913
4597,109592881
4598,122527120
4599,121251688
4600,115628831
4601,120996412
4602,116920284
4603,117749040
4604,120303816
4605,119442212
4606,115997262
4607,118292392
4608,118594169
4609,109539098
4610,113694355
4611,114728789
4612,115429697
4613,117307795
4614,119430618
4615,118834452
4616,116037137
4617,119600814
4618,115501467
4619,118913930
4620,114150290
4621,112924933
4622,116021654
4623,114317650
4624,121813181
4625,122633385
4626,114682300
4627,115781291
4628,116235440
4629,117778585
4630,116298849
4631,120722660
4632,120939659
4633,106229148
4634,121324242
4635,121638456
4636,119909922
4637,116453934
4638,120347037
4639,120946700
4640,114163371
4641,115536193
4642,120846167
4643,114068948
4644,119970562
4645,112243467
4646,117925716
4647,117119541
4648,120105225
4649,115185878
4650,117635084
4651,122581506
4652,117259873
4653,120583397
4654,116883243
4655,117893164
4656,110431837
4657,113703854
4658,117993705
4659,116295814
4660,110448587
4661,118880136
4662,115656608
4663,119017087
4664,115110127
4665,121813589
4666,118788063
4667,116612124
4668,117763550
4669,108185289
4670,120785546
4671,121151306
4672,118789312
4673,119778632
4674,120840367
4675,114246374
4676,120893824
4677,120059912
4678,119812856
4679,115956323
4680,117692932
4681,120383024
4682,119710609
4683,112727280
4684,122493789
4685,118423510
4686,121652600
4687,118699725
4688,113746953
4689,120392394
4690,119656297
4691,121228951
4692,120034942
4693,117957742
4694,121066165
4695,115424847
4696,115448441
4697,120312794
4698,122490414
4699,118750955
4700,114227623
4701,115657042
4702,119242979
4703,120498422
4704,118676336
4705,120370957
4706,113168998
4707,117236902
4708,117032118
4709,122006612
4710,120809471
4711,116702180
4712,117688906
4713,106850966
4714,115436888
4715,121803580
4716,120647537
4717,120885761
4718,118305969
4719,121039679
4720,120510969
4721,116057880
4722,119094544
4723,119412460
4724,114729793
4725,118355326
4726,122492166
4727,116587984
4728,120842718
4729,115646202
4730,113896754
4731,118518862
4732,120043829
4733,117394349
4734,116832071
4735,115733059
4736,120356218
4737,117011822
4738,115768983
4739,116351612
4740,118063507
4741,108497976
4742,115138993
4743,117663356
4744,120438766
4745,121311565
4746,119480118
4747,122417773
4748,113564263
4749,119425057
4750,120495395
4751,114453451
4752,113797404
4753,114476483
4754,106942152
4755,117883734
4756,118287676
4757,117794222
4758,117383611
4759,121824882
4760,116320271
4761,120477820
4762,114334902
4763,119642612
4764,120782734
4765,117963171
4766,114289616
4767,119852638
4768,121964691
4769,119426583
4770,115152163
4771,118192930
4772,117752127
4773,116571643
4774,121430228
4775,119470405
4776,110833818
4777,116312294
4778,120173957
4779,117574557
4780,109819043
4781,117899097
4782,114242082
4783,114349251
4784,117622833
4785,120634622
4786,119711416
4787,120999521
4788,121659774
4789,117689162
4790,120135148
4791,116832445
4792,121624530
4793,118540099
4794,115701855
4795,118232938
4796,121345766
4797,111968235
4798,119202306
4799,120922507
4800,116896504
4801,114654926
4802,119079027
4803,113485233
4804,122473760
4805,115161497
4806,119921381
4807,120305213
4808,120816876
4809,117578982
4810,120859322
4811,114101708
4812,120623167
4813,120184061
4814,120755259
4815,121724188
4816,119663430
4817,114936376
4818,119626836
4819,116782694
4820,117706124
4821,121284380
4822,119175772
4823,118025279
4824,119485026
4825,115939051
4826,116689038
4827,120490230
4828,120006828
4829,115680140
4830,122487918
4831,110211319
4832,119035719
4833,117248984
4834,116004706
4835,115489235
4836,119163338
4837,113747581
4838,117602420
4839,119295697
4840,121229804
4841,120050924
4842,118535273
4843,122019761
4844,120756517
4845,117263042
4846,117213983
4847,122682676
4848,120061085
4849,111369333
4850,121343105
4851,117237126
4852,114200435
4853,121250978
4854,121072412
4855,117113486
4856,118119587
4857,121751606
4858,108775055
4859,121226918
4860,114167944
4861,119750362
4862,121960601
4863,121647401
4864,122759455
4865,120852737
4866,119747358
4867,115058441
4868,118921402
4869,121387960
4870,114245575
4871,115149295
4872,114627548
4873,120727266
4874,115843649
4875,117338759
4876,114199541
4877,115697721
4878,118897033
4879,119537951
4880,112167571
4881,119991967
4882,117022892
4883,114641784
4884,122433947
4885,115004690
4886,114842135
4887,120395042
4888,118747564
4889,115240633
4890,114537451
4891,119547038
4892,121343805
4893,122328843
4894,121726807
4895,118021878
4896,113643979
4897,118291073
4898,115152982
4899,117152818
4900,115083295
4901,122758682
4902,114257715
4903,118861464
4904,119315697
4905,119886341
4906,119501949
4907,115268131
4908,118289175
4909,122495675
4910,121409950
4911,119794030
4912,117763601
4913,116466958
4914,114679187
4915,119946881
4916,121237593
4917,121007337
4918,119867192
4919,119503097
4920,117588284
4921,116301760
4922,111134567
4923,114480985
4924,121014750
4925,119042663
4926,115462985
4927,117069753
4928,114699521
4929,115347907
4930,118900958
4931,116896097
4932,115628228
4933,122041221
4934,114092747
4935,113124982
4936,118490650
4937,117447052
4938,118531220
4939,115295196
4940,118112029
4941,119831019
4942,122066910
4943,114327811
4944,117952321
4945,115961807
4946,117747807
4947,114168340
4948,117916558
4949,120720328
4950,117676477
4951,115905136
4952,107054765
4953,116321222
4954,120372123
4955,119066916
4956,117551478
4957,109762439
4958,120722981
4959,116679933
4960,120357106
4961,111156484
4962,116497670
4963,115970311
4964,120646095
4965,113999432
4966,120519225
4967,118519295
4968,121477125
4969,117267494
4970,121157377
4971,120409664
4972,119604499
4973,115737792
4974,118530661
4975,118014045
4976,121190465
4977,108247080
4978,118784921
4979,118055096
4980,118029992
4981,122108749
4982,114663135
4983,115494565
4984,119630012
4985,119235285
4986,117907108
4987,115983044
4988,115306113
4989,120373003
4990,115547421
4991,120595580
4992,121296351
4993,121343766
4994,120396078
4995,114258953
4996,114019905
4997,117551662
4998,119521148
4999,118674403
5000,120322413
5001,114109739
5002,119203986
5003,110032487
5004,117841405
5005,121883985
5006,122321128
5007,122383870
5008,119338430
5009,119035301
5010,115362821
5011,119384939
5012,114850065
5013,117633647
5014,120951704
5015,114625435
5016,122732011
5017,116579685
5018,121715512
5019,120377071
5020,114183783
5021,120224011
5022,120881006
5023,119355455
5024,113390087
5025,115543139
5026,120020029
5027,120059777
5028,118695411
5029,117711379
5030,114358394
5031,121019470
5032,110385037
5033,119896795
5034,116383047
5035,115294819
5036,117934052
5037,117811821
5038,120370561
5039,108871349
5040,120051723
5041,122230089
5042,115531249
5043,122743742
5044,117127622
5045,113424622
5046,116879054
5047,117169473
5048,118438013
5049,117211497
5050,120769937
5051,118363296
5052,118023713
5053,114157759
5054,115271189
5055,108156422
5056,114677804
5057,115517306
5058,119201075
5059,120112823
5060,117248982
5061,113606301
5062,118545462
5063,122060654
5064,117197095
5065,120536609
5066,122586281
5067,115854200
5068,121581860
5069,111101794
5070,115459177
5071,120318793
5072,116057795
5073,117876022
5074,121405690
5075,114607558
5076,116260244
5077,119123921
5078,121343178
5079,116462582
5080,114111421
5081,119549747
5082,115445290
5083,121356891
5084,116539201
5085,120801917
5086,114840752
5087,118631688
5088,121547486
5089,120483037
5090,119195974
5091,110464051
5092,119494308
5093,115949851
5094,121242267
5095,116285163
5096,119199146
5097,121999308
5098,121595440
5099,121881808
5100,119698286
5101,119934989
5102,122483851
5103,115714853
5104,121340785
5105,120304138
5106,120317415
5107,115832899
5108,113839604
5109,114419781
5110,120318128
5111,121871819
5112,121722290
5113,117195751
5114,119261313
5115,114249240
5116,117100352
5117,116572443
5118,122701518
5119,115636465
5120,116562032
5121,117044827
5122,121333776
5123,114607055
5124,115407017
5125,119591213
5126,117896922
5127,113986792
5128,122430770
5129,113431338
5130,117174159
5131,120665707
5132,119068732
5133,114320998
5134,119021246
5135,119445430
5136,116026497
5137,115229328
5138,119090787
5139,114068705
5140,119027341
5141,117074547
5142,117941313
5143,121975743
5144,120573192
5145,120173575
5146,113418659
5147,117988511
5148,114209577
5149,119748865
5150,121973909
5151,117158969
5152,111759506
5153,118223103
5154,120469708
5155,120206319
5156,120653425
5157,121204792
5158,107187964
5159,119072941
5160,116841073
5161,122478108
5162,117225178
5163,117663047
5164,115443793
5165,117919524
5166,115379921
5167,121786063
5168,116568055
5169,121771459
5170,122920975
5171,116171108
5172,112086876
5173,121791420
5174,122829260
5175,116521941
5176,120944795
5177,110109525
5178,113985794
5179,117544712
5180,119851445
5181,121181650
5182,122246107
5183,110651382
5184,122372960
5185,115353330
5186,120725552
5187,120963132
5188,114734924
5189,118130058
5190,115512845
5191,119625558
5192,117111087
5193,120099808
5194,118987134
5195,114355720
5196,115558862
5197,121345297
5198,121545372
5199,114589583
5200,111089342
5201,119989890
5202,120812628
5203,119008294
5204,122389323
5205,120403355
5206,116041750
5207,109964563
5208,118580344
5209,121178972
5210,116041175
5211,110463795
5212,116136238
5213,114247845
5214,121657796
5215,117677390
5216,117747621
5217,116230870
5218,115131727
5219,121641548
5220,120409656
5221,119371433
5222,119940715
5223,122389766
5224,118932499
5225,114272989
5226,120890579
5227,113016381
5228,117268281
5229,120101749
5230,117166725
5231,121129929
5232,115130861
5233,115938654
5234,120741849
5235,114239942
5236,117431666
5237,114298952
5238,121999608
5239,119580729
5240,121378954
5241,118506318
5242,122531636
5243,113757290
5244,116868307
5245,119342509
5246,119382378
5247,117201519
5248,121449868
5249,113004875
5250,118024058
5251,114160588
5252,118149630
5253,121974532
5254,117794895
5255,120560815
5256,111033097
5257,117846036
5258,122241868
5259,107734491
5260,122308559
5261,114161480
5262,117831402
5263,108030714
5264,117968671
5265,117948189
5266,117745203
5267,120861148
5268,120314487
5269,113778272
5270,119441132
5271,120793067
5272,119351351
5273,119202113
5274,116481235
5275,111334651
5276,118969806
5277,116129739
5278,117806125
5279,120425838
5280,115372976
5281,114637186
5282,117820356
5283,121646319
5284,120210430
5285,119344173
5286,120794854
5287,121356241
5288,117461142
5289,106473440
5290,115474454
5291,120435985
5292,115748749
5293,121291365
5294,113265522
5295,110700057
5296,115753018
5297,111088515
5298,114222426
5299,122251666
5300,115573137
5301,118128030
5302,117162827
5303,115740460
5304,114265013
5305,116447324
5306,114947665
5307,122478749
5308,111465193
5309,121881954
5310,121657664
5311,117268199
5312,117047888
5313,116975192
5314,117755380
5315,116817207
5316,115084598
5317,117205775
5318,114335546
5319,119966623
5320,119883152
5321,121619660
5322,115720330
5323,117117175
5324,117241547
5325,114337088
5326,119195748
5327,118819597
5328,121084525
5329,113295466
5330,116581957
5331,106125141
5332,121866830
5333,118130963
5334,117349970
5335,115928238
5336,119213993
5337,115750395
5338,121425652
5339,120345054
5340,116468510
5341,116314629
5342,121241582
5343,122431649
5344,117593894
5345,114738360
5346,122118997
5347,122486814
5348,122490429
5349,120594640
5350,117935874
5351,113773429
5352,117709151
5353,122854077
5354,117660351
5355,113919671
5356,114931087
5357,121852666
5358,119490502
5359,119927848
5360,120882962
5361,119144178
5362,113774322
5363,119862728
5364,122254080
5365,117594754
5366,115269476
5367,119116782
5368,121479416
5369,110483627
5370,114299645
5371,119480036
5372,117667703
5373,114220617
5374,121025274
5375,115851101
5376,115721300
5377,119768863
5378,114020815
5379,117965275
5380,120604037
5381,117644364
5382,116284485
5383,108710466
5384,121035564
5385,117195746
5386,120917768
5387,119548437
5388,117917813
5389,120920810
5390,117651587
5391,119084140
5392,111092110
5393,111306862
5394,121019597
5395,117775536
5396,121571162
5397,114272682
5398,116659154
5399,117807077
5400,121464003
5401,121704033
5402,121013739
5403,119848379
5404,114448522
5405,112202757
5406,110443784
5407,118337985
5408,119657676
5409,115448814
5410,119939452
5411,119561666
5412,118276585
5413,116896868
5414,120844188
5415,114019432
5416,119914698
5417,120161236
5418,120859801
5419,120779510
5420,120910548
5421,121073666
5422,119775069
5423,121971162
5424,120291579
5425,117842400
5426,120763292
5427,114173223
5428,122698685
5429,115176849
5430,120864762
5431,117906289
5432,117803823
5433,121881353
5434,121694216
5435,120536812
5436,114966373
5437,117579999
5438,118298410
5439,116647258
5440,121618963
5441,119895256
5442,117654480
5443,114819330
5444,122487713
5445,117619533
5446,116295730
5447,121804860
5448,119004319
5449,115788194
5450,120979412
5451,120003813
5452,118566631
5453,121699140
5454,119415533
5455,122328480
5456,121829335
5457,117955724
5458,119066087
5459,121354302
5460,115830119
5461,121249331
5462,119835812
5463,116683287
5464,120919401
5465,114889801
5466,117808606
5467,117307560
5468,117992936
5469,117717777
5470,113303044
5471,122702679
5472,119885180
5473,119642300
5474,120592154
5475,121040855
5476,115803043
5477,118022345
5478,119234720
5479,117157294
5480,117722584
5481,116450759
5482,118113970
5483,120363615
5484,110521908
5485,119763979
5486,108187302
5487,121639153
5488,119166050
5489,119255306
5490,119299727
5491,114744816
5492,120922975
5493,110249642
5494,120897702
5495,120920407
5496,115361205
5497,122760742
5498,117133872
5499,122489800
5500,119982068
5501,108628427
5502,119338375
5503,114898898
5504,117139089
5505,117274488
5506,107712301
5507,111923630
5508,119765043
5509,122475391
5510,116543294
5511,122731122
5512,120028307
5513,107737153
5514,121181537
5515,113889791
5516,115246998
5517,119965718
5518,117710016
5519,116718945
5520,113746508
5521,114937884
5522,117628164
5523,118108886
5524,114267128
5525,113818465
5526,121468423
5527,117131811
5528,120319012
5529,118988353
5530,119026582
5531,117093063
5532,114100908
5533,119351698
5534,113989193
5535,115437109
5536,112589352
5537,119036768
5538,119052331
5539,110216631
5540,121606341
5541,120229734
5542,117932643
5543,115532613
5544,115831406
5545,120080336
5546,121115640
5547,116659445
5548,117779690
5549,118564736
5550,115623533
5551,121333557
5552,119174811
5553,118311546
5554,121724507
5555,119649627
5556,121900942
5557,119315568
5558,119490590
5559,122468138
5560,120372406
5561,115534610
5562,117183993
5563,120593296
5564,120586848
5565,115821259
5566,120854082
5567,116678859
5568,121056099
5569,107473079
5570,110989450
5571,115009589
5572,115947913
5573,113562358
5574,120944985
5575,118237082
5576,114493356
5577,120797851
5578,117762439
5579,119877125
5580,119604786
5581,119368040
5582,120161489
5583,116634124
5584,115986234
5585,118158326
5586,117549296
5587,119203165
5588,117147774
5589,121976630
5590,119199788
5591,113620287
5592,117370489
5593,113536887
5594,117006728
5595,117879637
5596,120592680
5597,115368457
5598,120065577
5599,116385194
5600,121342350
5601,118849567
5602,114598460
5603,121291773
5604,122308951
5605,121119315
5606,116553698
5607,118130785
5608,120054973
5609,119473552
5610,122766560
5611,119053567
5612,119386656
5613,117100777
5614,120895083
5615,117935490
5616,114265839
5617,114893405
5618,120051441
5619,119798813
5620,116701196
5621,115838759
5622,118434406
5623,122192818
5624,116019960
5625,115939238
5626,110212175
5627,107189817
5628,117388068
5629,121827389
5630,116059793
5631,114209442
5632,121540129
5633,118356878
5634,115838521
5635,121163897
5636,118112175
5637,121244034
5638,120985255
5639,117638292
5640,116845066
5641,118438922
5642,122485760
5643,120119060
5644,114196739
5645,118789360
5646,120921040
5647,122486424
5648,121224492
5649,118934583
5650,116306248
5651,118215549
5652,117846355
5653,119347908
5654,121694123
5655,109887281
5656,113861797
5657,115631505
5658,115621112
5659,118117085
5660,120858877
5661,119403949
5662,122261379
5663,112185244
5664,117680528
5665,110683760
5666,120191377
5667,119866819
5668,119921253
5669,113503386
5670,117956024
5671,118329989
5672,117597580
5673,114838480
5674,121088725
5675,107562306
5676,119694198
5677,119149821
5678,119859413
5679,115612869
5680,115844311
5681,115404275
5682,115981277
5683,119989169
5684,120373013
5685,121343834
5686,119010360
5687,117126608
5688,115248212
5689,116032887
5690,120117591
5691,113475229
5692,121131516
5693,118113310
5694,118507379
5695,116536930
5696,118263780
5697,119374479
5698,115920750
5699,119634292
5700,117938266
5701,116162349
5702,115155648
5703,115007543
5704,121126188
5705,110389917
5706,121251351
5707,117239711
5708,115763900
5709,118125134
5710,115669454
5711,116341018
5712,114541340
5713,118597281
5714,114236341
5715,120373624
5716,120564143
5717,116203884
5718,118305384
5719,115581613
5720,121758837
5721,114219712
5722,120917544
5723,115060764
5724,118917105
5725,120438239
5726,117914671
5727,113652761
5728,122491411
5729,119675217
5730,115045719
5731,121625881
5732,119346646
5733,110561666
5734,117252719
5735,118166116
5736,121652539
5737,116470152
5738,117110453
5739,121710131
5740,115395949
5741,121657262
5742,121063572
5743,122682930
5744,115439481
5745,115518780
5746,115925978
5747,119934717
5748,120788244
5749,120360283
5750,111288702
5751,115854135
5752,115404935
5753,114210254
5754,117568550
5755,115322058
5756,115061434
5757,120988102
5758,117319365
5759,122454402
5760,121728645
5761,117633238
5762,121014306
5763,115945331
5764,115760004
5765,121336412
5766,115302533
5767,119165940
5768,119691560
5769,118543855
5770,122371896
5771,115723820
5772,106559670
5773,122669597
5774,119853760
5775,117646544
5776,119346226
5777,122560616
5778,114265236
5779,106850727
5780,120573604
5781,119040826
5782,115239910
5783,110859319
5784,114313348
5785,112450934
5786,122580533
5787,118328834
5788,115684864
5789,121344400
5790,117356398
5791,119963524
5792,121292291
5793,113748065
5794,121902941
5795,122696389
5796,121705539
5797,114609413
5798,117090098
5799,120883929
5800,109968627
5801,120098783
5802,114666370
5803,114236434
5804,115588545
5805,121391930
5806,120867275
5807,122134493
5808,119109530
5809,114649290
5810,115446726
5811,120370753
5812,113889347
5813,113769587
5814,118389833
5815,120757278
5816,121446431
5817,121660587
5818,115590167
5819,121426239
5820,114278616
5821,114256020
5822,120612008
5823,118686187
5824,115465195
5825,118264053
5826,115472665
5827,118832241
5828,113581006
5829,118278557
5830,122470448
5831,117185687
5832,121658170
5833,115983303
5834,115845221
5835,113870102
5836,118665340
5837,120302617
5838,119129016
5839,118389120
5840,119215457
5841,115681838
5842,121975649
5843,115987542
5844,121013171
5845,114180608
5846,118884094
5847,114782656
5848,121044480
5849,118685491
5850,116486496
5851,121657840
5852,120011861
5853,120548209
5854,115966171
5855,122490706
5856,115603052
5857,122457409
5858,118785659
5859,118614900
5860,121813822
5861,118552243
5862,113817011
5863,114860165
5864,118649406
5865,119594889
5866,117468358
5867,119094170
5868,121169133
5869,115502031
5870,117852934
5871,108315201
5872,119017209
5873,120920635
5874,117796098
5875,113323137
5876,117708667
5877,120864370
5878,117443020
5879,117645678
5880,117591671
5881,120975552
5882,116233565
5883,117177186
5884,115425207
5885,122266190
5886,120664467
5887,120629821
5888,118513301
5889,118657080
5890,116935173
5891,114102131
5892,114901897
5893,119784163
5894,120744633
5895,122760570
5896,119977661
5897,111861817
5898,114551864
5899,118048894
5900,121611473
5901,121657630
5902,108208604
5903,119022188
5904,121065318
5905,115784500
5906,118938159
5907,122158559
5908,116487803
5909,117932873
5910,119007336
