,ID_MDL_Data
5892,124792254
5893,117778937
5894,114390102
5895,122893500
5896,122082584
5897,119811850
5898,99222503
5899,118365300
5900,124147414
5901,124319264
5902,99044789
5903,99415885
5904,120022926
5905,124215226
5906,121592574
5907,123053621
5908,124095172
5909,124583694
5910,100390466
5911,123614740
5912,118282394
5913,124895020
5914,124490221
5915,124001345
5916,116486861
5917,117052409
5918,117252987
5919,122476157
5920,116906141
5921,124347275
5922,119600708
5923,115610424
5924,121185261
5925,119396436
5926,122575324
5927,122423426
5928,123621342
5929,119374033
5930,124909942
5931,115832459
5932,125115736
5933,115100934
5934,124613582
5935,124221780
5936,123533637
5937,119402128
5938,99980317
5939,103634287
5940,101031925
5941,119866083
5942,121999694
5943,115359058
5944,125742782
5945,119567985
5946,114895953
5947,115807900
5948,125867936
5949,125529767
5950,122775244
5951,116094491
5952,122948822
5953,122674912
5954,122493292
5955,122055245
5956,122608587
5957,121416664
5958,125155292
5959,120722717
5960,123082410
5961,116283962
5962,123622678
5963,119807533
5964,124719159
5965,124575500
5966,122558626
5967,120368909
5968,121444581
5969,118692847
5970,121266227
5971,118443767
5972,123052740
5973,123097282
5974,122700284
5975,123210610
5976,118985884
5977,124877966
5978,122541381
5979,114296537
5980,114532917
5981,123004797
5982,103708486
5983,118726789
5984,101667777
5985,101663996
5986,116719454
5987,122514617
5988,118447408
5989,120752464
5990,124100206
5991,113889958
5992,118420574
5993,100391508
5994,123050194
5995,120726591
5996,123808743
5997,118490754
5998,101722715
5999,115000416
6000,121534982
6001,120799098
6002,118277012
6003,124624461
6004,118976422
6005,119198381
6006,122492610
6007,121047814
6008,118664200
6009,115840262
6010,120209576
6011,103542944
6012,105491700
6013,120797447
6014,121530043
6015,122949889
6016,116825972
6017,122289049
6018,115835828
6019,116554549
6020,124328713
6021,118343733
6022,124813493
6023,120004347
6024,117546156
6025,117232502
6026,114531941
6027,120479733
6028,117110545
6029,101286412
6030,117070600
6031,120836334
6032,124951356
6033,124296156
6034,110554387
6035,120509918
6036,122485715
6037,115263794
6038,121217373
6039,115583788
6040,124954543
6041,115455030
6042,123618785
6043,125771690
6044,124379586
6045,122762969
6046,117138819
6047,124007336
6048,125531134
6049,124432484
6050,116802632
6051,119193049
6052,125011125
6053,118192121
6054,116849572
6055,101648981
6056,110361293
6057,120844966
6058,123928468
6059,118731417
6060,121106136
6061,122873169
6062,120954125
6063,122424326
6064,104102410
6065,112257401
6066,121174390
6067,116030131
6068,111297780
6069,119299527
6070,120409155
6071,121101131
6072,118686701
6073,118727019
6074,124101885
6075,110139798
6076,120514423
6077,115328587
6078,117822160
6079,117895574
6080,116413316
6081,124763822
6082,101449978
6083,119781848
6084,118265814
6085,125092645
6086,117784087
6087,116083892
6088,118227836
6089,121618164
6090,118408692
6091,119261823
6092,116268268
6093,123990878
6094,106534767
6095,115256396
6096,125926220
6097,113075937
6098,100403079
6099,117049535
6100,115925452
6101,100237587
6102,120113589
6103,125082038
6104,124384754
6105,115616689
6106,121078422
6107,119021316
6108,119743309
6109,104577529
6110,99043100
6111,124447509
6112,115768374
6113,120375637
6114,122533169
6115,112856813
6116,121032063
6117,115716871
6118,120148202
6119,123116652
6120,118731669
6121,117268783
6122,115525106
6123,115647491
6124,115987013
6125,122880990
6126,121167788
6127,122870456
6128,124496830
6129,122225983
6130,98516563
6131,106084016
6132,115247569
6133,116130285
6134,101638417
6135,120450549
6136,122329563
6137,123933609
6138,119225443
6139,118669345
6140,119743559
6141,125565531
6142,117118747
6143,119902362
6144,117218297
6145,122319108
6146,114465748
6147,117555376
6148,120833284
6149,115880178
6150,123802547
6151,121184539
6152,118409286
6153,119557821
6154,124428199
6155,101585095
6156,115707802
6157,119790614
6158,120212220
6159,124738377
6160,124643706
6161,125061151
6162,115056665
6163,119742326
6164,115578929
6165,121432371
6166,119078671
6167,115047554
6168,117891839
6169,120313935
6170,118473969
6171,120177791
6172,122046105
6173,115674106
6174,115684783
6175,120613911
6176,121500209
6177,123520128
6178,120171385
6179,116441433
6180,101681909
6181,115983980
6182,119742616
6183,116728603
6184,118633039
6185,123046545
6186,121100504
6187,118020448
6188,121236260
6189,121166772
6190,117105679
6191,115911838
6192,101286112
6193,117131211
6194,122492395
6195,123045904
6196,122784180
6197,122428416
6198,123942864
6199,116421916
6200,122527980
6201,124773583
6202,123743768
6203,122981956
6204,118447122
6205,121039681
6206,123531218
6207,117083478
6208,118732431
6209,116508357
6210,118376659
6211,118423917
6212,98520315
6213,125232695
6214,124740216
6215,122765839
6216,116761979
6217,115849055
6218,125350752
6219,122997443
6220,119221964
6221,116444137
6222,116279044
6223,122296643
6224,115624706
6225,123647997
6226,120325333
6227,123773156
6228,123764557
6229,119501381
6230,124266437
6231,106226171
6232,117519487
6233,116784764
6234,116483509
6235,119805404
6236,103349324
6237,122694039
6238,122542074
6239,116175873
6240,117778080
6241,118940441
6242,122969379
6243,124855024
6244,112719916
6245,124913587
6246,117437160
6247,119743910
6248,114531745
6249,124869534
6250,116220429
6251,104182853
6252,116529307
6253,124348530
6254,116941484
6255,116235360
6256,125765372
6257,115243822
6258,115731920
6259,118736849
6260,122796165
6261,122694994
6262,115879807
6263,124834192
6264,116053315
6265,118538849
6266,122632604
6267,112851612
6268,102401707
6269,119538129
6270,122494322
6271,98938826
6272,100938999
6273,102170211
6274,122055314
6275,123116899
6276,118383719
6277,120606583
6278,101361004
6279,106072452
6280,124008157
6281,119743359
6282,120345847
6283,116536931
6284,115331490
6285,119580299
6286,120079318
6287,110764091
6288,120701183
6289,104746543
6290,117839537
6291,125680702
6292,112607669
6293,122906700
6294,116179802
6295,121407358
6296,123047589
6297,124211371
6298,116000855
6299,118053274
6300,115649639
6301,122522489
6302,117772603
6303,98463634
6304,123203083
6305,116433213
6306,120322941
6307,116149772
6308,124642283
6309,115571469
6310,118199335
6311,121185614
6312,123550454
6313,119333661
6314,118936054
6315,118431012
6316,120982612
6317,116467149
6318,120211196
6319,117238973
6320,116123297
6321,122242469
6322,124045902
6323,117068769
6324,113592436
6325,115843648
6326,116501050
6327,122740120
6328,123541631
6329,122327798
6330,119222389
6331,122498069
6332,119776597
6333,116123533
6334,122683626
6335,113985026
6336,110364555
6337,116285061
6338,115570835
6339,115683009
6340,119120852
6341,116122712
6342,122470303
6343,124295338
6344,117903364
6345,116066645
6346,101558830
6347,119823971
6348,118207633
6349,119269005
6350,124296298
6351,105202549
6352,117570199
6353,124147037
6354,112434545
6355,122783684
6356,119457218
6357,118229931
6358,116057793
6359,104452863
6360,122655985
6361,117989847
6362,120043222
6363,116035607
6364,120424381
6365,125624781
6366,117853448
6367,118496442
6368,117183110
6369,121511292
6370,122426352
6371,124298946
6372,120083199
6373,117061586
6374,105931868
6375,123525972
6376,120910274
6377,123141880
6378,116104065
6379,118943154
6380,116509741
6381,118705436
6382,101559928
6383,99124094
6384,118715303
6385,118837009
6386,122743605
6387,123542478
6388,116913928
6389,125235642
6390,120184372
6391,120067563
6392,122045697
6393,123743346
6394,122501217
6395,125402535
6396,120709672
6397,104384308
6398,101042529
6399,100390162
6400,123763231
6401,117082428
6402,125270843
6403,120378569
6404,116476640
6405,114893922
6406,124895759
6407,99380841
6408,116762462
6409,117106330
6410,115793968
6411,120118889
6412,124043710
6413,125130795
6414,123908799
6415,118232705
6416,122615562
6417,114173418
6418,124126208
6419,116499928
6420,121167338
6421,120656916
6422,118091529
6423,122047437
6424,123047057
6425,123141069
6426,115899800
6427,101311976
6428,124811553
6429,117302948
6430,122487264
6431,111702945
6432,115744216
6433,123045124
6434,101709700
6435,119439820
6436,111704708
6437,116084462
6438,120374409
6439,123072312
6440,121043933
6441,123738569
6442,106573830
6443,119432174
6444,123618982
6445,114982177
6446,118091148
6447,103747715
6448,119130601
6449,122448186
6450,120453041
6451,101382558
6452,115324141
6453,116035515
6454,121175378
6455,116697695
6456,125284991
6457,115497761
6458,121221867
6459,122764204
6460,101886187
6461,122460244
6462,121617977
6463,122314712
6464,98893953
6465,118085978
6466,125332837
6467,121030626
6468,116595746
6469,122988883
6470,116706891
6471,123046783
6472,115670622
6473,119741229
6474,116260851
6475,118455430
6476,119775288
6477,124873196
6478,124004400
6479,125022464
6480,116266693
6481,115507659
6482,116698848
6483,115787168
6484,124425285
6485,122983218
6486,123797283
6487,116444863
6488,118090359
6489,116478949
6490,116500643
6491,116159301
6492,104575911
6493,119371535
6494,116420573
6495,120649344
6496,119531438
6497,116130131
6498,115993350
6499,116587983
6500,123640940
6501,121933619
6502,119818786
6503,120118671
6504,117211761
6505,119621525
6506,120612972
6507,121205986
6508,116045728
6509,101270076
6510,115921541
6511,122299073
6512,120441079
6513,117425473
6514,125033443
6515,124347021
6516,119415101
6517,116119250
6518,120404480
6519,105001163
6520,122593536
6521,124014160
6522,118635552
6523,120623273
6524,124709475
6525,116965642
6526,124634400
6527,116501284
6528,115220943
6529,120091976
6530,101375489
6531,118383070
6532,118994681
6533,100152304
6534,118727961
6535,120516289
6536,119014500
6537,125057321
6538,118999411
6539,117084779
6540,115983823
6541,124159437
6542,115870568
6543,114522050
6544,116202332
6545,121207534
6546,119765909
6547,117426992
6548,123862416
6549,124014727
6550,120743698
6551,108554320
6552,112701884
6553,119470888
6554,115871817
6555,120439726
6556,124419265
6557,120710162
6558,124094986
6559,100340163
6560,116994635
6561,124103119
6562,122893544
6563,120218135
6564,104916508
6565,116732820
6566,101637564
6567,124805032
6568,117518420
6569,124842716
6570,115571283
6571,119467590
6572,115331684
6573,108868930
6574,121184319
6575,104922775
6576,123090190
6577,119414326
6578,99920258
6579,118526086
6580,118307199
6581,119743881
6582,118337167
6583,100133831
6584,116452189
6585,121315351
6586,117096286
6587,123814741
6588,120005309
6589,124754792
6590,121234096
6591,123092066
6592,120621814
6593,125283988
6594,99382853
6595,119009626
6596,118411540
6597,120542400
6598,101448442
6599,101589526
6600,121324970
6601,108705253
6602,113054251
6603,116403330
6604,122297854
6605,117427845
6606,121186366
6607,118017755
6608,122026449
6609,119820026
6610,99315378
6611,122457300
6612,119004185
6613,107588602
6614,117268200
6615,116226424
6616,123102743
6617,120304139
6618,121242438
6619,117852218
6620,122230418
6621,125046711
6622,115731158
6623,125115183
6624,120081733
6625,101307273
6626,99248791
6627,115206572
6628,115782348
6629,117577287
6630,123718783
6631,100407942
6632,104811437
6633,116598040
6634,119608081
6635,115379424
6636,125055353
6637,122499132
6638,104079602
6639,121468133
6640,120388143
6641,118458978
6642,110765994
6643,120988097
6644,121041539
6645,122754399
6646,121946137
6647,101030659
6648,124843416
6649,120896677
6650,116397569
6651,104492613
6652,118640174
6653,119509362
6654,120205697
6655,123172510
6656,118267399
6657,120098782
6658,118212509
6659,120374616
6660,117861498
6661,123558964
6662,100403600
6663,122561005
6664,125291278
6665,125272206
6666,118015540
6667,124905688
6668,116460977
6669,122722272
6670,116435742
6671,115244030
6672,122001434
6673,99148106
6674,118116845
6675,118711012
6676,119922043
6677,115001339
6678,118135705
6679,125363500
6680,115586235
6681,122728774
6682,115355111
6683,122610148
6684,125374815
6685,121266737
6686,112618677
6687,120398558
6688,120626566
6689,117177185
6690,125343068
6691,120365259
6692,115985368
6693,120707702
6694,106357070
6695,121226828
6696,121179894
6697,119742728
6698,123610633
6699,118013718
6700,124772718
6701,116007926
6702,117842053
6703,119609647
6704,116786460
6705,110565606
6706,118097812
6707,122061584
6708,123629915
6709,100334553
6710,120193194
6711,98983472
6712,125770315
6713,116928357
6714,124686037
6715,120656014
6716,120912128
6717,119329684
6718,122491072
6719,118835078
6720,113061647
6721,101351300
6722,119309091
6723,118396962
6724,99284267
6725,118025785
6726,118016210
6727,115050602
6728,124892621
6729,117433646
6730,117806241
6731,125045849
6732,120879382
6733,116108891
6734,120701244
6735,119398896
6736,124806236
6737,121316199
6738,124501878
6739,124825832
6740,98455631
6741,118647341
6742,101483591
6743,121324770
6744,120291329
6745,117239417
6746,119412947
6747,116121799
6748,123589859
6749,98521736
6750,122204319
6751,108086788
6752,115534109
6753,122872515
6754,123603479
6755,121408415
6756,120226855
6757,117078809
6758,116235597
6759,125723913
6760,119500927
6761,120018225
6762,125091905
6763,120124889
6764,120059477
6765,100921006
6766,123019643
6767,116749525
6768,120105218
6769,122695380
6770,116102024
6771,124634019
6772,103682289
6773,117552484
6774,117053868
6775,98520461
6776,124910188
6777,121597894
6778,101029646
6779,121375810
6780,125752830
6781,124844604
6782,125662465
6783,118366772
6784,115925279
6785,124741542
6786,116075133
6787,115571268
6788,118836071
6789,124597933
6790,113527313
6791,121255752
6792,119741984
6793,122607809
6794,120857344
6795,122439866
6796,115788362
6797,118719389
6798,117120273
6799,123041457
6800,120104666
6801,101544008
6802,121318552
6803,122583898
6804,117553525
6805,115221786
6806,118343428
6807,101246447
6808,118089831
6809,122330254
6810,124321442
6811,112045221
6812,124457582
6813,119307940
6814,118665441
6815,118204165
6816,114791365
6817,115811889
6818,115466586
6819,116527019
6820,119128433
6821,116962974
6822,123534915
6823,115042387
6824,123804937
6825,119586585
6826,101284456
6827,120201979
6828,116437337
6829,117078331
6830,123182495
6831,118945886
6832,122489055
6833,117234528
6834,118935505
6835,124303513
6836,125063863
6837,115207248
6838,118097381
6839,119367759
6840,120859094
6841,116169888
6842,118620278
6843,110339966
6844,125148232
6845,118864837
6846,114516019
6847,117894089
6848,122296497
6849,116129465
6850,116577302
6851,121994304
6852,119219268
6853,116538705
6854,118846878
6855,124161203
6856,118063738
6857,119793569
6858,123584267
6859,99049744
6860,124561021
6861,118605715
6862,122492879
6863,124128758
6864,125334692
6865,119315589
6866,116436672
6867,121365109
6868,120425700
6869,122763144
6870,118509710
6871,121557794
6872,100910315
6873,120202358
6874,108648788
6875,124181848
6876,121083638
6877,120790118
6878,119486160
6879,119886659
6880,118311656
6881,125009840
6882,110457103
6883,115661467
6884,123657344
6885,116450904
6886,123808576
6887,124261062
6888,123982236
6889,101025014
6890,120191667
6891,118130962
6892,123199775
6893,116494488
6894,115208694
6895,117845568
6896,122427928
6897,104107905
6898,120059776
6899,124287948
6900,123744305
6901,120054779
6902,106052088
6903,118863980
6904,115248463
6905,118467968
6906,117491772
6907,116497784
6908,115650003
6909,123560007
6910,120109463
6911,99907757
6912,122468963
6913,116768213
6914,123857407
6915,124459450
6916,119743003
6917,120966450
6918,120291895
6919,119099387
6920,117560215
6921,121603032
6922,120957406
6923,122881153
6924,115803481
6925,123026336
6926,125330466
6927,119895848
6928,123930717
6929,119742246
6930,122796377
6931,120117105
6932,124644439
6933,98772368
6934,121224529
6935,119322347
6936,124784795
6937,122306404
6938,116117875
6939,99331043
6940,124092422
6941,116821504
6942,112955832
6943,101637378
6944,100301390
6945,116942895
6946,124234588
6947,115619867
6948,119479961
6949,115532930
6950,124310740
6951,118446542
6952,115221619
6953,121168278
6954,121946502
6955,115570897
6956,109731389
6957,123789509
6958,121344635
6959,101944532
6960,118407530
6961,122224212
6962,102280857
6963,102820510
6964,123909708
6965,122690815
6966,116535909
6967,119465988
6968,118376321
6969,124269694
6970,118725042
6971,120104314
6972,117072875
6973,122490069
6974,122480020
6975,115555018
6976,124901755
6977,125648192
6978,117136136
6979,119066797
6980,108232955
6981,125326323
6982,111223619
6983,122471181
6984,115869241
6985,99308453
6986,124514782
6987,116757912
6988,122409651
6989,123193478
6990,124385002
6991,124291374
6992,121351392
6993,115075579
6994,120848458
6995,123593261
6996,121035018
6997,117105809
6998,112314395
6999,122676538
7000,124503433
7001,120861338
7002,124380158
7003,114518692
7004,123187569
7005,118405785
7006,124100962
7007,122077668
7008,125286959
7009,123957821
7010,120197618
7011,116522090
7012,121994862
7013,120233077
7014,119537705
7015,110376784
7016,116265419
7017,124384565
7018,116038727
7019,117106812
7020,116601749
7021,125275107
7022,125346123
7023,117767850
7024,120375553
7025,118491797
7026,112674450
7027,115654479
7028,99908531
7029,115931895
7030,115727217
7031,115853947
7032,103607145
7033,124626527
7034,119392241
7035,118684438
7036,125139924
7037,120061123
7038,125842654
7039,122467267
7040,120375155
7041,120652907
7042,122455961
7043,116452715
7044,124419005
7045,116462848
7046,121909610
7047,118446034
7048,105473393
7049,124230735
7050,108199145
7051,120649740
7052,118038177
7053,116196690
7054,116003202
7055,122550405
7056,116069471
7057,120069095
7058,125021573
7059,101313797
7060,121556140
7061,124257747
7062,121241143
7063,116113899
7064,116737623
7065,123139752
7066,121036245
7067,123005125
7068,110054622
7069,117312517
7070,120055790
7071,122330334
7072,115228061
7073,124350549
7074,117873960
7075,114847647
7076,115019569
7077,115221647
7078,120020027
7079,116173393
7080,120374278
7081,123047904
7082,118731379
7083,120763870
7084,123211728
7085,124696930
7086,116736021
7087,122946924
7088,118538341
7089,125650694
7090,124804359
7091,119500071
7092,117782274
7093,114194680
7094,118409624
7095,123999692
7096,120331596
7097,120708487
7098,98901491
7099,98938840
7100,113459020
7101,124314283
7102,122222863
7103,122437018
7104,121345208
7105,121410502
7106,115358258
7107,116587553
7108,118578527
7109,120359946
7110,115292349
7111,122491883
7112,101498442
7113,119566205
7114,123621509
7115,125729977
7116,116040068
7117,121178525
7118,119144443
7119,121512062
7120,118426138
7121,118730987
7122,123635667
7123,116403252
7124,101976822
7125,120195523
7126,120896880
7127,119065017
7128,123922570
7129,119793237
7130,124221673
7131,124699162
7132,118090720
7133,98815948
7134,119584403
7135,117105804
7136,124519280
7137,122654848
7138,123678798
7139,118729079
7140,115872081
7141,122221937
7142,122317657
7143,108889787
7144,116065965
7145,117014418
7146,124339007
7147,122297192
7148,98910088
7149,117225698
7150,121207965
7151,116517982
7152,118148698
7153,123566481
7154,112817338
7155,125638439
7156,119531237
7157,116147193
7158,100309771
7159,115623641
7160,117547347
7161,125532800
7162,108543538
7163,117996371
7164,119826082
7165,122213117
7166,125080761
7167,123053740
7168,99897977
7169,120424193
7170,114629582
7171,120210521
7172,124977690
7173,117915721
7174,118875937
7175,118854655
7176,116811056
7177,117080273
7178,122588628
7179,125080108
7180,118085447
7181,119819258
7182,120859802
7183,99920747
7184,121220779
7185,101504151
7186,100274117
7187,101822648
7188,116205286
7189,125050230
7190,120797332
7191,118485675
7192,120907709
7193,118265058
7194,118736225
7195,125762736
7196,115658692
7197,120050413
7198,118027512
7199,122044660
7200,115842926
7201,116621354
7202,120701154
7203,112874727
7204,107938133
7205,101543602
7206,122479079
7207,120710966
7208,120098664
7209,119533507
7210,124851781
7211,125243468
7212,117106008
7213,122469238
7214,115881580
7215,101760763
7216,121595902
7217,108154540
7218,121981918
7219,120983084
7220,120882300
7221,111808686
7222,116471276
7223,114771078
7224,124363114
7225,115629774
7226,102791589
7227,116974890
7228,123527883
7229,120071535
7230,123019933
7231,113907586
7232,118073090
7233,116007491
7234,115571535
7235,122775867
7236,117846648
7237,120693467
7238,124103966
7239,101701905
7240,112373744
7241,120917861
7242,122425285
7243,116431480
7244,117095179
7245,119315516
7246,120296328
7247,101635997
7248,119816023
7249,120042226
7250,116500720
7251,121620537
7252,116229057
7253,117073586
7254,125456942
7255,120519349
7256,119583046
7257,122660186
7258,123519247
7259,120049376
7260,119348725
7261,116815420
7262,108038886
7263,125326885
7264,116153504
7265,122524992
7266,101582248
7267,121467807
7268,123099351
7269,118003114
7270,120289917
7271,124384692
7272,117489439
7273,125134468
7274,123996813
7275,124550738
7276,122475449
7277,121195603
7278,115499626
7279,122328397
7280,121568174
7281,125045518
7282,109884136
7283,124284392
7284,118609177
7285,117103619
7286,116101174
7287,116421719
7288,116019202
7289,117313601
7290,116755276
7291,115537682
7292,104432784
7293,125334021
7294,116766159
7295,116288177
7296,122278972
7297,120369709
7298,118699406
7299,115928237
7300,117047369
7301,107692974
7302,119816475
7303,114531440
7304,124627790
7305,117373818
7306,118958252
7307,117528202
7308,117226760
7309,119741949
7310,115828093
7311,118844464
7312,104493025
7313,119901598
7314,116430832
7315,120050060
7316,115274718
7317,118494183
7318,124941819
7319,116727366
7320,106071172
7321,119735302
7322,105670491
7323,120886549
7324,100389154
7325,115071124
7326,101465001
7327,115807358
7328,118305089
7329,100209453
7330,119621060
7331,101580266
7332,118732305
7333,124801157
7334,123217729
7335,117855045
7336,124014592
7337,124767207
7338,115917965
7339,116047154
7340,120398289
7341,120423462
7342,124902694
7343,121001469
7344,125055870
7345,125183800
7346,119373007
7347,115327803
7348,123031854
7349,119401911
7350,101808993
7351,116913463
7352,120377816
7353,120987478
7354,112284620
7355,100288551
7356,125672449
7357,125676180
7358,115559932
7359,118486023
7360,121455682
7361,123592101
7362,100918369
7363,119625675
7364,106234783
7365,124089360
7366,121377848
7367,121938003
7368,121344829
7369,125118662
7370,116899809
7371,123628984
7372,124548929
7373,116997881
7374,120177201
7375,119013562
7376,115848777
7377,123707348
7378,124633115
7379,116936480
7380,124381620
7381,120362785
7382,117569353
7383,122657749
7384,115762631
7385,108797274
7386,123098866
7387,119821453
7388,122488798
7389,120463847
7390,115067511
7391,124622723
7392,118057163
7393,124777505
7394,120093762
7395,112641505
7396,119789834
7397,120433428
7398,121426782
7399,120495173
7400,124185032
7401,120446375
7402,117126094
7403,103610239
7404,122485726
7405,123587346
7406,122701733
7407,117782485
7408,113604629
7409,115978361
7410,115676505
7411,124819896
7412,118218307
7413,117162460
7414,118487537
7415,123797374
7416,119200165
7417,117130308
7418,118631093
7419,116489083
7420,123591705
7421,117815539
7422,124627324
7423,120786117
7424,121418432
7425,118593693
7426,122598045
7427,121432785
7428,123177357
7429,118724160
7430,118539839
7431,112268019
7432,120091733
7433,116421350
7434,122713693
7435,124973431
7436,119817742
7437,119778343
7438,115555692
7439,124129882
7440,119313737
7441,119534334
7442,98766432
7443,123149893
7444,118434218
7445,101363495
7446,118966892
7447,118074410
7448,117181245
7449,116145430
7450,119546871
7451,121946666
7452,116974164
7453,118091111
7454,115778135
7455,124499839
7456,117506859
7457,102891600
7458,119597070
7459,121379950
7460,115866342
7461,100401731
7462,122088112
7463,122716393
7464,122487759
7465,122744088
7466,104453288
7467,119517147
7468,100896117
7469,116501056
7470,108787815
7471,125901311
7472,118415768
7473,120146929
7474,115296425
7475,108222208
7476,115485701
7477,117273749
7478,117420729
7479,119583359
7480,100890594
7481,100265316
7482,121044585
7483,118621896
7484,118863462
7485,124110428
7486,125401016
7487,125105654
7488,114604919
7489,124111097
7490,118091951
7491,112612591
7492,124506812
7493,120620458
7494,124194243
7495,122505192
7496,106464593
7497,119363582
7498,124010010
7499,115700661
7500,122700384
7501,121434888
7502,119454944
7503,124183445
7504,124198263
7505,125277631
7506,122490915
7507,104274138
7508,111796828
7509,114648682
7510,123799959
7511,124748816
7512,120366896
7513,117418441
7514,101510069
7515,115550286
7516,120032170
7517,119258805
7518,121926460
7519,122550222
7520,124158562
7521,120759560
7522,120409157
7523,115244624
7524,115557054
7525,119574992
7526,122621627
7527,118304619
7528,124126657
7529,118310491
7530,118396778
7531,124196776
7532,122472621
7533,120708511
7534,122004836
7535,105355701
7536,116380569
7537,125477706
7538,117516829
7539,122715465
7540,124090750
7541,121089332
7542,100921653
7543,122055718
7544,111993868
7545,119734899
7546,100935019
7547,125246798
7548,120898764
7549,123197337
7550,122474936
7551,122537081
7552,125179635
7553,121225228
7554,120489735
7555,118414538
7556,124093662
7557,123172660
7558,117212275
7559,125038172
7560,116126448
7561,124559639
7562,122896410
7563,114086591
7564,119487545
7565,116189057
7566,114768666
7567,118683211
7568,123182696
7569,121099637
7570,117491526
7571,115709374
7572,125068255
7573,124156191
7574,121411444
7575,119772150
7576,118277910
7577,116814310
7578,120425940
7579,125413405
7580,100285898
7581,115290259
7582,101312126
7583,124637857
7584,117053570
7585,122293483
7586,122786743
7587,125480542
7588,117064359
7589,123069838
7590,118936293
7591,119341753
7592,120487686
7593,123030818
7594,98879915
7595,119507714
7596,120662968
7597,122649672
7598,124989899
7599,116174169
7600,122048397
7601,116457970
7602,117105579
7603,118426327
7604,102211355
7605,112701287
7606,114201924
7607,115334217
7608,124517679
7609,122087266
7610,125622772
7611,119863304
7612,116965200
7613,122360251
7614,124356128
7615,117848849
7616,117794607
7617,118130455
7618,124103784
7619,119086874
7620,124259235
7621,124046889
7622,119776908
7623,113317325
7624,122034036
7625,117999108
7626,124613758
7627,117105469
7628,117472429
7629,118544429
7630,121599921
7631,113549960
7632,119091861
7633,120239139
7634,123537967
7635,115673591
7636,122788697
7637,124942015
7638,117242856
7639,116158277
7640,116179755
7641,123509759
7642,117176776
7643,115762034
7644,124560042
7645,116196258
7646,106653190
7647,118053772
7648,120905525
7649,118388497
7650,117065459
7651,119080083
7652,125032392
7653,118008695
7654,115979795
7655,111229419
7656,118336824
7657,120202962
7658,118412305
7659,121617092
7660,120210770
7661,120056787
7662,101312498
7663,101777074
7664,116797294
7665,123557159
7666,122407159
7667,120711003
7668,111439776
7669,116404785
7670,117818304
7671,101442243
7672,124184444
7673,118663263
7674,118737561
7675,124492485
7676,113334453
7677,121563323
7678,118683833
7679,124784395
7680,125833624
7681,122492819
7682,116093816
7683,123783448
7684,116757757
7685,108136091
7686,112572287
7687,122783991
7688,116103333
7689,120233268
7690,122644970
7691,117309379
7692,121018953
7693,121493675
7694,120710076
7695,115260754
7696,122612220
7697,122001192
7698,117419462
7699,115702306
7700,115112671
7701,116805248
7702,124103878
7703,117162945
7704,122403444
7705,112304141
7706,120088467
7707,116123148
7708,120679981
7709,101514336
7710,119766319
7711,120746223
7712,115861768
7713,119874598
7714,122655081
7715,117425451
7716,117005453
7717,118038605
7718,116910794
7719,100912549
7720,115944881
7721,123802831
7722,123076288
7723,115696580
7724,115609992
7725,115952318
7726,101513659
7727,101668867
7728,117823873
7729,118320647
7730,120281753
7731,125383365
7732,121192923
7733,116748698
7734,116559925
7735,120502314
7736,99626847
7737,120450214
7738,117430637
7739,123215403
7740,122012243
7741,119416612
7742,118732405
7743,122035298
7744,115554879
7745,111764604
7746,119128073
7747,120678838
7748,99561022
7749,99971328
7750,114874116
7751,123526131
7752,101565385
7753,111546801
7754,124598075
7755,121975826
7756,117900056
7757,122773736
7758,118409788
7759,104791616
7760,121527220
7761,115619833
7762,115708539
7763,122473274
7764,117435437
7765,118964570
7766,121232745
7767,118978557
7768,117840652
7769,116760817
7770,118288699
7771,115760355
7772,122549041
7773,121292396
7774,116428600
7775,122780486
7776,125224950
7777,118276269
7778,117841896
7779,122529702
7780,121317154
7781,122543001
7782,106497599
7783,121175028
7784,101706765
7785,125729663
7786,115278558
7787,115652535
7788,104173244
7789,111095618
7790,118232215
7791,101514958
7792,118719751
7793,119804854
7794,122541954
7795,124277306
7796,125669300
7797,116201529
7798,119337518
7799,118381564
7800,124692118
7801,118982392
7802,120649015
7803,116975657
7804,120685593
7805,116500651
7806,119052049
7807,118418241
7808,116205751
7809,116119930
7810,122761696
7811,116626720
7812,115133319
7813,122790714
7814,120740826
7815,109948703
7816,122270307
7817,119479476
7818,116501276
7819,121989778
7820,101346101
7821,123081719
7822,116112714
7823,124382314
7824,118684526
7825,120709307
7826,123112665
7827,118014046
7828,103609628
7829,116757696
7830,124890261
7831,116772512
7832,121105703
7833,120290101
7834,116066870
7835,122502286
7836,119223049
7837,123599146
7838,122742803
7839,124513816
7840,115971494
7841,117988660
7842,104568101
7843,122893854
7844,120851938
7845,123567994
7846,125184339
7847,120757131
7848,116279641
7849,121496486
7850,119392899
7851,101537065
7852,121031260
7853,119813315
7854,115863118
7855,115829301
7856,117072291
7857,119145245
7858,119592444
7859,115931897
7860,115583178
7861,124363109
7862,125098897
7863,116808581
7864,117288400
7865,124741390
7866,116772880
7867,117228813
7868,118804817
7869,123784816
7870,99143557
7871,117121212
7872,118297034
7873,119080761
7874,114902630
7875,118224431
7876,116488362
7877,119577126
7878,119431429
7879,100182190
7880,116828185
7881,121152755
7882,117286195
7883,124526304
7884,121242165
7885,123602307
7886,123616555
7887,118057371
7888,119742651
7889,118596815
